x1	x2	x3	x4	x5	x6	x7	x8	x9	x10	x11	x12	x13	x14	x15	y
36	management	single	고학력	no	223	yes	no	무선	8	apr	3	-1	0	unknown	no
31	management	single	중학력	no	1088	yes	no	무선	8	apr	2	-1	0	unknown	yes
42	blue-collar	married	중학력	no	3168	yes	no	무선	8	apr	2	-1	0	unknown	no
24	student	single	중학력	no	745	yes	no	유선	8	apr	2	-1	0	unknown	no
27	admin.	married	중학력	no	1293	yes	no	무선	8	apr	3	-1	0	unknown	yes
26	blue-collar	married	중학력	no	352	yes	no	무선	8	apr	3	317	4	other	no
37	technician	married	중학력	no	523	yes	no	무선	8	apr	2	139	4	failure	no
29	management	single	고학력	no	1377	no	no	무선	8	apr	2	-1	0	unknown	yes
50	blue-collar	married	중학력	no	562	yes	no	무선	8	apr	2	-1	0	unknown	no
23	admin.	single	고학력	no	314	no	yes	무선	8	apr	4	-1	0	unknown	yes
30	management	married	고학력	no	357	yes	no	무선	8	apr	2	289	2	other	no
37	services	single	중학력	no	248	yes	no	무선	8	apr	2	57	3	failure	no
35	unemployed	married	고학력	no	1057	yes	no	무선	8	apr	2	-1	0	unknown	no
29	technician	married	중학력	no	23	yes	no	무선	8	apr	2	-1	0	unknown	no
25	admin.	single	고학력	no	1420	no	no	무선	8	apr	2	-1	0	unknown	no
58	retired	divorced	고학력	no	5253	no	no	무선	9	apr	4	295	3	failure	no
38	blue-collar	married	중학력	no	13849	yes	no	무선	9	apr	4	321	5	failure	no
32	technician	married	중학력	no	344	yes	no	무선	9	apr	3	140	2	failure	no
33	blue-collar	married	저학력	no	331	yes	no	무선	9	apr	2	314	3	failure	no
44	blue-collar	married	저학력	no	1704	yes	no	무선	9	apr	2	-1	0	unknown	no
54	admin.	married	저학력	no	546	yes	no	유선	9	apr	1	-1	0	unknown	no
37	technician	single	고학력	no	3315	yes	no	무선	9	apr	2	-1	0	unknown	no
48	management	divorced	고학력	no	507	yes	no	무선	9	apr	1	-1	0	unknown	no
36	blue-collar	married	저학력	no	2730	yes	no	무선	9	apr	1	323	1	failure	no
30	technician	single	중학력	no	3286	yes	no	무선	9	apr	1	-1	0	unknown	yes
57	blue-collar	married	중학력	no	1412	yes	no	무선	9	apr	1	330	1	failure	no
26	student	single	중학력	no	766	no	no	무선	9	apr	6	-1	0	unknown	no
41	services	married	중학력	no	803	yes	no	무선	9	apr	4	316	3	failure	yes
28	management	single	고학력	no	781	no	no	무선	9	apr	6	-1	0	unknown	no
53	blue-collar	married	저학력	no	1090	yes	no	무선	9	apr	1	-1	0	unknown	no
34	management	married	고학력	no	159	yes	yes	무선	9	apr	1	275	2	other	no
55	admin.	married	unknown	no	2038	no	no	무선	9	apr	1	-1	0	unknown	yes
39	management	married	고학력	no	272	yes	no	무선	9	apr	1	325	1	other	no
33	technician	single	중학력	no	719	yes	no	무선	9	apr	2	316	6	failure	yes
51	blue-collar	divorced	저학력	no	155	yes	yes	무선	9	apr	1	142	1	failure	no
39	technician	married	중학력	no	6533	yes	no	무선	9	apr	1	-1	0	unknown	no
42	technician	married	unknown	no	254	yes	no	무선	9	apr	1	336	1	failure	no
39	technician	married	중학력	no	958	yes	no	무선	9	apr	5	142	4	failure	no
49	admin.	married	중학력	no	909	yes	no	무선	9	apr	1	-1	0	unknown	no
34	blue-collar	married	저학력	no	1451	yes	no	무선	9	apr	3	-1	0	unknown	no
42	management	married	고학력	no	1773	no	no	무선	9	apr	1	336	1	failure	no
53	admin.	single	중학력	no	2892	no	no	무선	9	apr	3	-1	0	unknown	yes
56	blue-collar	married	저학력	no	247	no	no	유선	9	apr	4	-1	0	unknown	no
35	management	married	저학력	no	0	yes	yes	무선	9	apr	3	-1	0	unknown	no
59	admin.	married	중학력	no	817	no	no	무선	9	apr	1	-1	0	unknown	no
29	blue-collar	single	중학력	no	314	yes	no	무선	9	apr	1	316	2	other	no
32	admin.	married	중학력	no	393	yes	no	무선	9	apr	1	330	1	failure	no
34	unemployed	married	중학력	no	438	yes	yes	무선	9	apr	1	323	1	failure	no
35	admin.	married	중학력	no	159	yes	no	무선	9	apr	2	262	1	failure	no
36	management	married	고학력	no	1198	yes	no	무선	9	apr	3	-1	0	unknown	no
35	blue-collar	married	중학력	no	63	yes	no	무선	9	apr	1	-1	0	unknown	no
36	admin.	married	중학력	no	3268	no	no	무선	9	apr	2	-1	0	unknown	no
42	technician	married	중학력	no	488	no	no	무선	9	apr	1	325	1	other	no
34	services	single	저학력	no	25	yes	yes	무선	9	apr	4	314	8	other	no
47	admin.	married	중학력	no	0	no	no	무선	9	apr	1	-1	0	unknown	no
48	services	divorced	중학력	no	3186	no	yes	무선	9	apr	1	-1	0	unknown	no
35	admin.	married	중학력	no	898	yes	no	무선	9	apr	1	-1	0	unknown	yes
58	retired	married	중학력	no	2126	no	no	무선	9	apr	1	-1	0	unknown	no
42	entrepreneur	married	중학력	no	0	yes	no	무선	9	apr	1	140	4	failure	yes
55	management	divorced	고학력	no	271	yes	no	무선	9	apr	4	-1	0	unknown	no
34	technician	married	중학력	no	1012	yes	yes	무선	9	apr	2	163	1	success	no
34	self-employed	single	중학력	no	1261	yes	no	무선	9	apr	2	-1	0	unknown	no
30	blue-collar	married	중학력	no	177	yes	no	무선	9	apr	2	332	3	failure	no
40	management	divorced	고학력	no	1315	yes	no	무선	9	apr	2	141	5	failure	no
43	blue-collar	married	중학력	no	664	yes	no	무선	9	apr	2	301	1	failure	no
55	self-employed	married	중학력	no	2408	no	no	유선	9	apr	2	140	1	failure	no
29	admin.	married	고학력	no	332	no	no	무선	9	apr	1	-1	0	unknown	yes
34	blue-collar	married	중학력	no	1235	yes	yes	무선	9	apr	1	-1	0	unknown	no
31	services	single	중학력	no	900	yes	no	무선	9	apr	2	140	6	failure	no
53	admin.	divorced	중학력	no	2647	yes	no	무선	9	apr	1	-1	0	unknown	no
39	management	married	고학력	no	399	no	no	무선	9	apr	1	-1	0	unknown	no
68	retired	divorced	저학력	no	695	no	no	무선	9	apr	1	-1	0	unknown	yes
20	student	single	중학력	no	1819	no	no	무선	9	apr	3	-1	0	unknown	yes
31	blue-collar	single	중학력	no	501	yes	no	무선	9	apr	1	-1	0	unknown	no
39	admin.	married	중학력	no	0	no	no	무선	9	apr	2	-1	0	unknown	no
36	entrepreneur	married	고학력	no	0	yes	no	무선	9	apr	1	-1	0	unknown	no
30	management	single	고학력	no	2544	no	no	무선	9	apr	2	-1	0	unknown	yes
41	blue-collar	married	저학력	no	3658	yes	no	무선	9	apr	1	330	1	failure	no
30	technician	single	고학력	no	987	no	no	무선	9	apr	6	-1	0	unknown	no
37	technician	single	중학력	no	1590	yes	no	무선	9	apr	5	315	3	other	no
31	admin.	single	중학력	no	3323	yes	no	무선	9	apr	2	-1	0	unknown	no
40	blue-collar	married	중학력	no	1074	yes	no	무선	9	apr	2	-1	0	unknown	no
40	blue-collar	married	중학력	no	1554	yes	no	무선	9	apr	2	331	1	failure	no
34	entrepreneur	married	중학력	no	1847	yes	no	무선	9	apr	3	321	6	failure	no
32	blue-collar	married	중학력	no	759	yes	no	무선	9	apr	5	-1	0	unknown	yes
34	services	married	중학력	no	404	yes	no	무선	9	apr	12	337	1	failure	no
25	management	single	고학력	no	565	yes	no	무선	9	apr	1	-1	0	unknown	no
34	admin.	married	고학력	no	899	yes	no	무선	9	apr	2	141	7	failure	no
46	blue-collar	married	저학력	no	952	yes	no	무선	9	apr	4	-1	0	unknown	no
28	management	divorced	고학력	no	229	yes	no	무선	9	apr	2	315	2	other	yes
36	blue-collar	single	중학력	no	5396	yes	no	무선	9	apr	2	-1	0	unknown	no
37	management	divorced	고학력	no	443	yes	no	무선	9	apr	3	-1	0	unknown	no
35	entrepreneur	married	고학력	no	7962	yes	no	무선	9	apr	2	140	2	failure	no
36	technician	married	중학력	no	569	yes	no	무선	9	apr	1	323	5	failure	no
39	technician	married	고학력	no	1161	yes	no	무선	9	apr	1	336	1	failure	no
33	management	married	고학력	no	0	no	no	무선	13	apr	2	-1	0	unknown	no
32	technician	married	중학력	no	1539	yes	no	무선	13	apr	3	-1	0	unknown	no
36	management	married	고학력	no	1	yes	yes	무선	13	apr	2	-1	0	unknown	no
40	management	married	고학력	no	1548	yes	no	무선	13	apr	3	-1	0	unknown	no
43	blue-collar	married	저학력	no	2901	yes	no	무선	13	apr	4	-1	0	unknown	no
29	blue-collar	married	저학력	no	18	yes	no	무선	13	apr	3	-1	0	unknown	no
35	technician	married	중학력	no	327	yes	no	무선	13	apr	3	-1	0	unknown	no
43	blue-collar	married	중학력	no	678	yes	yes	무선	13	apr	3	-1	0	unknown	no
42	entrepreneur	married	고학력	no	1068	yes	no	무선	13	apr	1	300	8	failure	no
45	blue-collar	married	중학력	no	96	yes	no	무선	13	apr	3	256	2	failure	yes
36	admin.	single	중학력	no	2556	yes	no	무선	13	apr	1	-1	0	unknown	no
34	admin.	married	중학력	no	1499	yes	no	무선	13	apr	1	327	2	failure	no
34	blue-collar	married	중학력	no	837	yes	yes	무선	13	apr	1	-1	0	unknown	no
30	management	married	고학력	no	1418	yes	yes	무선	13	apr	2	-1	0	unknown	no
29	technician	single	중학력	no	110	yes	no	무선	13	apr	1	-1	0	unknown	yes
52	blue-collar	married	중학력	no	8180	yes	no	무선	13	apr	1	144	1	failure	no
31	blue-collar	married	중학력	no	1406	yes	yes	무선	13	apr	2	-1	0	unknown	yes
44	admin.	divorced	중학력	no	21	yes	no	무선	13	apr	3	-1	0	unknown	no
39	services	divorced	중학력	no	0	yes	no	무선	13	apr	2	-1	0	unknown	yes
43	blue-collar	divorced	중학력	no	59	yes	no	무선	13	apr	3	-1	0	unknown	no
45	admin.	single	중학력	no	946	yes	no	무선	13	apr	3	143	6	failure	no
60	management	married	저학력	no	252	yes	yes	무선	13	apr	2	147	3	failure	no
49	blue-collar	single	중학력	no	8982	yes	no	무선	13	apr	2	334	1	failure	no
31	management	married	고학력	no	357	yes	no	무선	13	apr	2	228	5	failure	no
31	blue-collar	married	중학력	no	1716	yes	no	무선	13	apr	2	340	2	other	no
38	admin.	divorced	중학력	no	3834	yes	no	무선	13	apr	2	327	1	failure	no
30	blue-collar	single	저학력	no	464	yes	no	무선	13	apr	1	-1	0	unknown	no
43	blue-collar	married	저학력	no	1288	yes	no	무선	13	apr	1	334	1	failure	no
38	blue-collar	married	중학력	no	1663	yes	no	무선	13	apr	3	327	1	failure	no
42	blue-collar	married	저학력	no	7735	yes	no	무선	13	apr	1	144	2	failure	no
41	technician	married	고학력	no	816	yes	yes	무선	13	apr	2	319	1	failure	no
30	admin.	married	중학력	no	695	yes	no	무선	13	apr	2	-1	0	unknown	no
40	blue-collar	married	저학력	no	3090	yes	no	무선	13	apr	1	-1	0	unknown	no
49	admin.	divorced	중학력	no	190	yes	no	무선	13	apr	1	-1	0	unknown	no
34	management	married	고학력	no	1116	yes	no	무선	13	apr	1	262	5	failure	no
39	admin.	married	중학력	no	201	yes	no	무선	13	apr	3	-1	0	unknown	no
48	blue-collar	married	저학력	no	3752	yes	no	무선	13	apr	5	-1	0	unknown	no
42	blue-collar	married	저학력	no	2103	yes	no	무선	13	apr	2	-1	0	unknown	yes
31	entrepreneur	divorced	중학력	no	290	yes	no	무선	13	apr	1	-1	0	unknown	no
34	technician	single	고학력	no	925	yes	no	무선	13	apr	1	-1	0	unknown	yes
41	admin.	married	중학력	no	5110	yes	no	무선	13	apr	1	-1	0	unknown	no
40	admin.	married	중학력	no	5087	yes	no	무선	13	apr	2	-1	0	unknown	no
31	technician	married	중학력	no	5467	yes	no	무선	13	apr	1	-1	0	unknown	no
40	services	married	중학력	no	1293	yes	no	무선	13	apr	3	-1	0	unknown	no
43	blue-collar	divorced	저학력	no	515	yes	no	무선	13	apr	2	146	1	failure	no
56	blue-collar	married	저학력	no	2765	no	no	무선	13	apr	3	-1	0	unknown	no
37	blue-collar	married	unknown	no	897	yes	no	무선	13	apr	2	280	2	failure	no
28	blue-collar	married	중학력	no	631	yes	no	무선	13	apr	1	-1	0	unknown	no
33	management	single	고학력	no	215	yes	no	무선	13	apr	1	17	1	failure	no
29	services	divorced	중학력	no	84	yes	no	무선	13	apr	2	-1	0	unknown	yes
31	management	single	고학력	no	999	yes	no	무선	13	apr	5	-1	0	unknown	no
52	blue-collar	married	중학력	no	543	yes	no	무선	13	apr	2	-1	0	unknown	no
36	admin.	single	중학력	no	587	yes	no	무선	13	apr	3	-1	0	unknown	no
27	services	single	중학력	no	150	no	no	무선	13	apr	3	-1	0	unknown	no
44	self-employed	single	고학력	no	1367	yes	no	무선	13	apr	3	146	1	other	yes
30	self-employed	married	중학력	no	1772	yes	no	무선	13	apr	4	-1	0	unknown	no
35	blue-collar	married	고학력	no	5271	yes	no	무선	14	apr	2	-1	0	unknown	no
80	retired	married	저학력	no	1861	no	no	유선	14	apr	2	-1	0	unknown	no
57	management	married	고학력	no	1318	no	no	무선	14	apr	2	-1	0	unknown	no
33	blue-collar	married	중학력	no	91	yes	no	무선	14	apr	2	-1	0	unknown	no
32	admin.	divorced	중학력	no	410	yes	no	무선	14	apr	1	-1	0	unknown	no
59	blue-collar	married	저학력	no	11066	no	no	유선	14	apr	6	-1	0	unknown	no
24	technician	single	중학력	no	139	no	no	무선	14	apr	1	-1	0	unknown	no
38	technician	married	고학력	no	52	yes	no	무선	14	apr	4	-1	0	unknown	no
45	blue-collar	married	중학력	no	863	yes	no	무선	14	apr	2	-1	0	unknown	no
39	services	married	중학력	no	554	yes	no	무선	14	apr	1	-1	0	unknown	no
32	services	single	중학력	no	758	yes	no	무선	14	apr	1	-1	0	unknown	no
33	technician	single	고학력	no	318	yes	no	무선	14	apr	1	-1	0	unknown	no
35	blue-collar	married	중학력	no	120	yes	no	무선	14	apr	3	328	1	failure	no
44	services	married	중학력	no	1450	yes	no	무선	14	apr	1	314	2	failure	no
36	services	single	중학력	no	1405	yes	no	무선	14	apr	3	-1	0	unknown	no
34	management	married	고학력	no	703	yes	no	무선	14	apr	1	-1	0	unknown	yes
40	self-employed	married	고학력	no	13669	no	no	무선	14	apr	7	-1	0	unknown	no
45	technician	single	저학력	no	237	yes	no	무선	14	apr	1	263	1	failure	no
36	technician	married	중학력	no	15485	no	no	무선	14	apr	1	-1	0	unknown	yes
33	management	married	고학력	no	0	yes	no	무선	14	apr	3	328	1	failure	yes
59	technician	married	중학력	no	0	yes	no	무선	14	apr	1	-1	0	unknown	no
25	student	single	중학력	no	1765	yes	no	유선	14	apr	3	326	2	failure	no
35	unemployed	married	중학력	no	2080	yes	no	유선	14	apr	3	-1	0	unknown	no
82	housemaid	married	저학력	no	2140	no	no	유선	14	apr	6	-1	0	unknown	no
58	blue-collar	married	저학력	no	5445	yes	no	무선	14	apr	1	-1	0	unknown	no
31	blue-collar	single	중학력	no	609	yes	no	무선	14	apr	1	335	1	failure	no
34	management	single	고학력	no	2646	no	no	무선	14	apr	1	-1	0	unknown	yes
40	technician	married	고학력	no	1641	yes	no	무선	14	apr	1	-1	0	unknown	no
33	admin.	single	중학력	no	572	yes	no	무선	14	apr	1	74	2	failure	yes
22	student	single	중학력	no	107	no	no	무선	14	apr	1	-1	0	unknown	yes
32	technician	married	중학력	no	765	yes	yes	무선	14	apr	2	-1	0	unknown	yes
37	technician	married	중학력	no	474	yes	no	무선	14	apr	1	322	1	failure	no
66	retired	married	중학력	no	3473	no	no	무선	14	apr	2	-1	0	unknown	no
54	admin.	married	중학력	no	3136	yes	no	유선	14	apr	1	146	1	failure	no
32	blue-collar	married	중학력	no	180	yes	no	무선	14	apr	1	334	1	other	no
36	management	single	중학력	no	4394	yes	no	무선	14	apr	1	-1	0	unknown	no
36	management	divorced	고학력	no	102	yes	no	무선	14	apr	1	-1	0	unknown	no
29	services	married	중학력	no	690	yes	no	무선	14	apr	2	316	1	other	no
65	management	married	중학력	no	5251	no	no	유선	14	apr	5	-1	0	unknown	no
54	housemaid	married	unknown	no	0	no	no	무선	14	apr	5	145	3	other	no
44	admin.	divorced	중학력	no	0	no	no	무선	14	apr	1	148	1	failure	yes
65	retired	married	중학력	no	2	no	no	무선	14	apr	1	-1	0	unknown	yes
43	admin.	married	중학력	no	1159	yes	no	무선	14	apr	2	-1	0	unknown	no
38	admin.	married	중학력	no	766	yes	no	무선	14	apr	2	335	1	failure	no
32	blue-collar	married	저학력	no	1287	yes	no	무선	14	apr	2	-1	0	unknown	no
62	retired	married	저학력	no	1084	no	no	무선	14	apr	1	-1	0	unknown	yes
25	management	single	고학력	no	702	no	no	무선	14	apr	2	-1	0	unknown	no
27	self-employed	married	고학력	no	10005	yes	no	무선	14	apr	3	271	2	failure	no
61	self-employed	divorced	고학력	no	6	yes	no	무선	14	apr	2	-1	0	unknown	yes
40	technician	single	고학력	no	1175	no	no	무선	14	apr	1	-1	0	unknown	yes
41	housemaid	married	저학력	no	0	no	no	무선	14	apr	1	-1	0	unknown	yes
30	technician	single	저학력	no	2731	yes	no	무선	14	apr	1	-1	0	unknown	no
65	retired	married	저학력	no	2173	no	no	무선	14	apr	1	-1	0	unknown	no
32	technician	single	고학력	no	1012	no	no	무선	14	apr	1	-1	0	unknown	no
75	retired	divorced	중학력	no	105	no	no	무선	14	apr	1	-1	0	unknown	no
24	management	married	unknown	no	448	no	no	무선	14	apr	1	-1	0	unknown	yes
35	blue-collar	married	중학력	no	106	yes	no	무선	14	apr	5	-1	0	unknown	no
33	blue-collar	single	중학력	no	1254	yes	no	무선	14	apr	1	-1	0	unknown	no
77	retired	divorced	고학력	no	4659	no	no	무선	14	apr	1	-1	0	unknown	yes
62	housemaid	married	고학력	no	1528	no	no	무선	14	apr	1	-1	0	unknown	yes
34	blue-collar	single	중학력	no	47	yes	no	무선	14	apr	1	147	2	failure	no
29	services	married	중학력	no	489	yes	no	무선	14	apr	3	-1	0	unknown	no
30	unemployed	married	고학력	no	330	no	no	무선	14	apr	1	-1	0	unknown	yes
34	services	married	중학력	no	6662	yes	yes	무선	14	apr	2	-1	0	unknown	no
78	retired	divorced	unknown	no	2628	no	no	유선	14	apr	2	-1	0	unknown	no
33	admin.	single	고학력	no	867	yes	no	무선	14	apr	1	-1	0	unknown	no
29	admin.	single	중학력	no	731	no	no	무선	14	apr	3	-1	0	unknown	yes
43	blue-collar	married	저학력	no	2273	yes	no	무선	14	apr	2	147	3	failure	no
32	management	single	고학력	no	574	yes	no	무선	14	apr	2	145	3	failure	no
34	admin.	married	중학력	no	395	yes	no	무선	14	apr	8	-1	0	unknown	no
36	management	married	고학력	no	926	no	no	무선	14	apr	1	-1	0	unknown	yes
39	blue-collar	married	저학력	no	7685	yes	no	무선	14	apr	3	-1	0	unknown	no
56	technician	married	중학력	no	3931	no	no	무선	14	apr	1	-1	0	unknown	no
49	blue-collar	married	중학력	no	1111	yes	yes	무선	14	apr	3	-1	0	unknown	no
36	blue-collar	married	중학력	no	325	no	no	무선	14	apr	2	337	2	failure	no
33	admin.	married	중학력	no	2374	yes	no	무선	14	apr	2	-1	0	unknown	no
33	admin.	single	중학력	no	549	yes	no	무선	14	apr	2	-1	0	unknown	no
58	blue-collar	married	중학력	no	0	no	yes	무선	14	apr	5	-1	0	unknown	no
29	unemployed	single	중학력	no	25	no	no	무선	14	apr	2	-1	0	unknown	yes
78	unknown	married	unknown	no	2235	no	no	유선	14	apr	3	-1	0	unknown	yes
56	services	divorced	중학력	no	6101	no	no	무선	14	apr	4	-1	0	unknown	no
53	blue-collar	married	저학력	no	1311	no	no	유선	14	apr	3	-1	0	unknown	no
34	admin.	single	중학력	no	852	no	no	무선	14	apr	2	-1	0	unknown	no
59	blue-collar	married	중학력	no	681	yes	no	유선	14	apr	2	-1	0	unknown	no
57	services	divorced	unknown	no	1877	yes	no	무선	14	apr	4	319	1	failure	no
31	management	single	고학력	no	2384	yes	no	무선	14	apr	2	-1	0	unknown	no
41	blue-collar	married	저학력	no	875	yes	no	무선	14	apr	2	-1	0	unknown	no
52	services	married	중학력	no	2904	yes	no	무선	15	apr	6	272	3	failure	no
35	services	divorced	고학력	no	877	yes	no	무선	15	apr	3	-1	0	unknown	no
65	management	married	중학력	no	587	no	no	무선	15	apr	2	-1	0	unknown	yes
52	management	married	고학력	no	1944	yes	no	무선	15	apr	3	323	2	failure	no
40	technician	married	중학력	no	0	no	no	무선	15	apr	2	-1	0	unknown	no
43	services	married	중학력	no	205	yes	no	무선	15	apr	2	-1	0	unknown	no
35	admin.	married	중학력	no	5250	yes	no	무선	15	apr	2	146	1	failure	no
86	retired	married	저학력	no	0	no	no	무선	15	apr	12	-1	0	unknown	no
43	services	married	저학력	no	2557	yes	no	유선	15	apr	2	327	3	failure	yes
51	services	married	중학력	no	421	yes	no	무선	15	apr	2	-1	0	unknown	no
37	services	married	중학력	no	381	yes	no	무선	15	apr	2	-1	0	unknown	no
51	entrepreneur	married	저학력	no	726	yes	yes	무선	15	apr	2	-1	0	unknown	no
70	retired	divorced	저학력	no	275	no	no	무선	15	apr	1	-1	0	unknown	yes
32	services	married	중학력	no	1129	yes	no	무선	15	apr	2	341	2	failure	yes
46	technician	married	중학력	no	2149	yes	no	무선	15	apr	2	-1	0	unknown	yes
40	services	divorced	중학력	no	1062	yes	no	무선	15	apr	2	299	4	failure	no
33	management	single	고학력	no	1271	yes	no	무선	15	apr	3	330	1	failure	yes
30	services	married	중학력	no	292	yes	yes	무선	15	apr	4	-1	0	unknown	no
30	blue-collar	single	중학력	no	4	no	no	무선	15	apr	1	-1	0	unknown	no
33	management	married	중학력	no	336	no	no	무선	15	apr	3	-1	0	unknown	yes
28	technician	single	고학력	no	0	yes	no	무선	15	apr	2	-1	0	unknown	no
61	retired	married	저학력	no	1515	yes	no	무선	15	apr	2	-1	0	unknown	no
41	services	married	중학력	no	1836	yes	yes	무선	15	apr	1	-1	0	unknown	no
39	admin.	single	중학력	no	238	yes	no	무선	15	apr	1	-1	0	unknown	no
37	management	married	고학력	no	46	yes	no	무선	15	apr	1	-1	0	unknown	no
46	management	married	중학력	no	4105	yes	no	무선	15	apr	3	258	2	failure	no
32	technician	single	중학력	no	674	yes	yes	무선	15	apr	1	316	3	failure	no
49	blue-collar	married	저학력	no	3915	yes	no	유선	15	apr	1	-1	0	unknown	no
36	technician	married	고학력	no	543	yes	no	무선	15	apr	2	-1	0	unknown	no
57	blue-collar	married	저학력	no	12048	yes	no	무선	15	apr	2	-1	0	unknown	no
53	self-employed	divorced	중학력	no	8112	yes	yes	무선	15	apr	1	146	1	failure	no
33	management	married	고학력	no	4020	yes	yes	무선	15	apr	1	-1	0	unknown	no
26	technician	married	중학력	no	744	no	no	무선	15	apr	1	-1	0	unknown	no
33	blue-collar	married	중학력	no	215	no	no	무선	15	apr	1	-1	0	unknown	no
47	unemployed	divorced	중학력	yes	342	yes	no	무선	15	apr	1	-1	0	unknown	no
31	blue-collar	married	중학력	no	1131	yes	yes	무선	15	apr	1	148	6	failure	no
36	management	married	중학력	no	1160	yes	no	무선	15	apr	1	323	3	failure	no
38	admin.	married	고학력	no	293	no	no	무선	15	apr	1	-1	0	unknown	no
34	services	single	중학력	no	194	yes	yes	무선	15	apr	1	268	2	other	no
33	admin.	married	중학력	no	855	no	no	무선	15	apr	1	-1	0	unknown	yes
58	self-employed	married	고학력	no	1636	no	no	무선	15	apr	1	-1	0	unknown	no
61	management	married	고학력	no	0	yes	no	무선	15	apr	1	-1	0	unknown	no
57	services	married	저학력	no	491	yes	no	무선	15	apr	3	-1	0	unknown	yes
50	self-employed	married	고학력	no	202	yes	no	무선	15	apr	1	148	4	failure	no
62	blue-collar	married	중학력	no	180	no	no	무선	15	apr	2	-1	0	unknown	yes
32	services	single	중학력	no	133	no	no	무선	15	apr	1	-1	0	unknown	yes
34	management	married	고학력	no	0	no	no	무선	15	apr	2	-1	0	unknown	no
28	management	married	중학력	no	152	yes	no	무선	15	apr	2	-1	0	unknown	no
33	management	married	고학력	no	2173	yes	no	무선	15	apr	1	-1	0	unknown	no
39	blue-collar	single	중학력	no	649	yes	no	무선	15	apr	1	-1	0	unknown	yes
70	retired	married	unknown	no	853	no	no	무선	15	apr	1	-1	0	unknown	no
29	management	married	고학력	no	5698	no	no	무선	15	apr	1	264	1	failure	no
41	blue-collar	married	중학력	no	2689	yes	no	무선	15	apr	1	-1	0	unknown	yes
38	blue-collar	divorced	중학력	no	1344	yes	no	무선	15	apr	2	-1	0	unknown	no
44	management	single	고학력	no	897	yes	yes	무선	15	apr	1	-1	0	unknown	no
38	technician	single	중학력	no	8381	no	no	무선	15	apr	1	145	1	failure	no
31	services	single	중학력	no	205	yes	no	무선	15	apr	1	-1	0	unknown	no
76	housemaid	divorced	저학력	no	1411	no	no	유선	15	apr	3	-1	0	unknown	yes
36	admin.	single	중학력	no	11174	yes	no	무선	15	apr	1	-1	0	unknown	yes
58	blue-collar	single	중학력	no	3612	yes	no	무선	15	apr	1	-1	0	unknown	no
58	retired	divorced	저학력	no	2745	no	yes	무선	15	apr	1	-1	0	unknown	no
53	housemaid	married	저학력	no	2581	no	no	무선	15	apr	1	-1	0	unknown	no
44	blue-collar	single	중학력	no	0	yes	no	무선	15	apr	1	-1	0	unknown	no
47	housemaid	married	고학력	no	2290	no	no	무선	15	apr	1	-1	0	unknown	no
27	technician	single	중학력	no	439	yes	no	무선	15	apr	2	-1	0	unknown	yes
54	blue-collar	divorced	저학력	no	2656	yes	no	무선	15	apr	2	320	2	success	no
19	student	single	중학력	no	626	no	no	유선	15	apr	1	-1	0	unknown	no
59	blue-collar	married	저학력	no	3302	no	no	유선	15	apr	2	-1	0	unknown	no
32	management	single	고학력	no	3981	yes	no	무선	15	apr	1	271	1	failure	no
42	admin.	divorced	중학력	no	2397	yes	no	무선	15	apr	2	320	2	failure	no
32	blue-collar	married	저학력	no	388	yes	no	무선	15	apr	2	-1	0	unknown	no
31	admin.	single	중학력	no	430	yes	no	무선	15	apr	2	-1	0	unknown	no
50	services	married	중학력	no	254	yes	no	무선	15	apr	2	337	1	failure	no
27	blue-collar	single	중학력	no	484	yes	no	무선	15	apr	2	-1	0	unknown	no
31	management	single	고학력	no	0	yes	no	무선	15	apr	2	-1	0	unknown	no
44	blue-collar	married	저학력	no	4581	yes	no	무선	15	apr	3	146	2	failure	no
38	management	single	고학력	no	6158	yes	no	무선	15	apr	5	145	9	failure	yes
35	blue-collar	married	중학력	no	444	yes	no	무선	15	apr	3	-1	0	unknown	no
37	blue-collar	single	고학력	no	3649	yes	no	무선	15	apr	2	146	4	failure	no
69	retired	married	중학력	no	21446	no	no	유선	15	apr	2	-1	0	unknown	no
40	technician	married	고학력	no	677	yes	no	무선	15	apr	3	-1	0	unknown	no
30	unemployed	single	고학력	no	1683	no	no	무선	15	apr	2	-1	0	unknown	no
31	services	married	중학력	no	407	yes	no	무선	15	apr	3	-1	0	unknown	no
34	technician	single	중학력	no	2660	yes	no	무선	15	apr	2	329	1	failure	no
40	admin.	single	중학력	no	985	yes	no	무선	15	apr	3	145	5	other	no
34	technician	single	고학력	no	1393	yes	no	무선	15	apr	3	271	3	success	no
37	management	single	고학력	no	876	yes	no	무선	15	apr	4	327	2	failure	no
30	blue-collar	married	저학력	no	837	yes	no	무선	15	apr	2	-1	0	unknown	no
56	blue-collar	married	저학력	no	3498	no	no	무선	15	apr	2	-1	0	unknown	yes
51	unemployed	married	고학력	no	1801	no	no	무선	16	apr	3	-1	0	unknown	yes
39	management	married	고학력	no	937	no	no	무선	16	apr	4	-1	0	unknown	yes
35	management	divorced	고학력	no	26	no	no	무선	16	apr	2	-1	0	unknown	yes
52	blue-collar	married	저학력	no	281	yes	no	무선	16	apr	4	335	3	other	no
59	management	divorced	고학력	no	893	yes	no	무선	16	apr	4	-1	0	unknown	no
51	housemaid	married	unknown	no	2337	yes	no	무선	16	apr	2	266	3	other	yes
