,x1,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x2_0,x2_1,x2_2,x2_3,x2_4,x2_5,x2_6,x2_7,x2_8,x2_9,x2_10,x2_11,x3_0,x3_1,x3_2,y
31791,58,3,0,2,1,0,1,11,5,3,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
31792,28,3,0,4064,0,1,2,11,5,2,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
31793,44,1,0,976,1,0,2,11,5,2,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
31794,50,1,0,199,0,0,2,11,5,2,363,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
31795,30,2,0,11,1,0,2,11,5,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31796,44,2,0,0,1,1,2,11,5,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
31797,36,2,0,151,1,0,2,11,5,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
31798,39,2,0,381,1,0,2,11,5,1,347,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
31799,49,2,0,0,1,0,1,11,5,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
31800,35,2,0,0,1,0,2,11,5,1,305,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
31801,32,2,0,101,1,0,2,11,5,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
31802,43,2,0,216,1,1,2,11,5,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
31803,42,2,0,1453,1,0,2,11,5,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
31804,41,2,0,727,1,0,2,11,5,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
31805,44,3,0,254,1,1,2,11,5,2,300,3,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
31806,52,2,0,0,1,0,2,11,5,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
31807,30,3,0,740,1,1,2,11,5,3,341,1,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
31808,56,2,0,102,1,0,1,11,5,1,369,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
31809,40,2,0,1011,1,0,2,11,5,2,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31810,37,2,0,812,1,1,2,11,5,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
31811,46,0,0,306,1,0,2,11,5,5,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
31812,44,2,0,1071,1,0,2,11,5,3,357,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
31813,37,2,0,246,1,0,2,11,5,1,360,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
31814,41,2,0,1319,1,0,2,11,5,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
31815,38,1,0,2064,1,0,2,11,5,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
31816,42,2,0,352,1,0,2,11,5,3,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
31817,47,2,0,1571,1,0,2,11,5,1,369,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
31818,36,2,0,779,1,0,2,11,5,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
31819,40,2,0,695,1,0,2,11,5,1,348,10,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
31820,34,2,0,213,1,0,2,11,5,1,343,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
31821,34,1,0,333,1,1,2,11,5,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
31822,38,1,0,759,1,0,2,11,5,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
31823,43,1,0,1579,1,0,1,11,5,1,284,4,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
31824,53,2,0,640,1,0,2,11,5,2,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
31825,37,0,0,83,1,0,2,11,5,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
31826,39,2,0,1005,1,1,2,11,5,1,336,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
31827,28,2,0,448,1,0,2,11,5,2,346,3,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
31828,30,2,0,692,1,0,2,11,5,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31829,48,2,0,7985,1,0,2,11,5,2,347,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
31830,36,1,1,0,1,0,2,11,5,2,305,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
31831,57,2,0,124,1,0,1,11,5,1,287,12,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
31832,25,3,0,931,1,0,2,11,5,2,348,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
31833,34,2,0,580,1,1,2,11,5,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31834,41,2,0,926,1,0,2,11,5,2,347,1,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
31835,38,2,0,328,1,0,2,11,5,4,349,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
31836,34,2,0,395,1,0,2,11,5,2,364,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
31837,34,2,0,148,1,0,2,11,5,2,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31838,38,2,0,0,1,1,2,11,5,2,304,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
31839,38,2,0,3039,1,1,2,11,5,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
31840,29,2,0,558,1,0,2,11,5,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
31841,48,2,0,0,1,0,2,11,5,3,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
31842,50,2,0,1400,1,0,2,11,5,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
31843,57,3,0,66,1,0,2,11,5,2,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
31844,45,2,0,462,1,0,2,11,5,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
31845,48,1,0,643,1,0,2,11,5,4,173,7,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
31846,29,2,0,195,1,0,2,11,5,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
31847,44,2,0,370,1,0,2,11,5,1,369,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
31848,54,3,0,397,1,0,2,11,5,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
31849,33,3,0,48,1,0,2,11,5,1,173,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
31850,37,0,0,622,1,0,2,11,5,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
31851,38,3,0,946,1,0,2,11,5,1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
31852,39,2,0,626,1,0,2,11,5,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
31853,37,1,0,1653,1,1,2,11,5,2,349,10,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
31854,57,2,0,99,1,0,2,11,5,2,370,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
31855,39,2,0,27,1,0,2,11,5,3,342,4,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
31856,38,2,0,1370,1,0,2,11,5,2,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
31857,42,2,0,498,1,0,2,11,5,2,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
31858,32,1,0,0,1,0,2,11,5,3,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
31859,47,2,0,510,1,0,2,11,5,3,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
31860,50,1,0,1549,1,0,2,11,5,2,299,6,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
31861,36,2,0,1806,1,0,2,11,5,6,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
31862,35,2,0,313,1,0,2,11,5,2,301,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
31863,37,3,0,0,1,0,2,11,5,2,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
31864,31,3,0,425,1,0,2,11,5,2,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
31865,38,2,0,422,1,0,2,11,5,3,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
31866,36,2,0,1089,1,0,1,11,5,4,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
31867,55,3,0,42,1,0,1,11,5,2,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
31868,43,1,0,582,1,0,1,11,5,3,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
31869,48,1,0,222,1,0,2,11,5,2,369,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
31870,38,2,0,861,1,0,2,11,5,2,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
31871,35,3,0,244,1,0,2,11,5,2,173,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
31872,32,1,0,1,1,0,2,11,5,4,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
31873,47,1,0,373,1,0,2,11,5,2,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
31874,39,2,0,785,1,0,2,11,5,2,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
31875,53,2,0,248,1,0,1,11,5,2,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
31876,55,3,0,154,0,0,1,11,5,2,367,3,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
31877,36,3,0,1473,1,1,2,11,5,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
31878,31,2,0,1598,1,0,2,11,5,2,305,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
31879,41,2,0,542,1,0,1,11,5,2,347,1,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31880,52,2,0,0,1,0,2,11,5,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
31881,36,2,0,219,1,1,2,11,5,2,347,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
31882,59,2,0,0,1,0,1,11,5,2,361,5,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
31883,34,2,0,174,0,0,1,11,5,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
31884,46,2,0,875,1,1,2,11,5,3,353,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
31885,37,2,0,284,1,0,2,11,5,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
31886,39,3,0,1362,1,0,2,11,5,2,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
31887,53,1,0,238,1,0,2,11,5,2,361,5,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
31888,33,2,0,3499,1,0,2,11,5,3,356,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
31889,46,1,0,916,1,0,2,11,5,2,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
31890,30,3,0,0,1,0,2,11,5,3,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
31891,35,2,0,6,1,0,2,11,5,2,348,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
31892,49,2,0,1120,1,0,1,11,5,2,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31893,25,1,0,373,1,0,2,11,5,2,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
31894,37,3,0,0,1,0,2,11,5,6,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
31895,38,2,0,279,1,0,2,11,5,3,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
31896,42,1,0,869,1,1,2,11,5,2,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
31897,32,2,0,271,1,1,2,11,5,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
31898,31,2,0,162,1,1,2,11,5,2,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
31899,50,3,0,388,1,0,2,11,5,4,329,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
31900,37,3,0,555,1,0,2,11,5,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
31901,32,2,0,222,1,0,2,11,5,2,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
31902,44,2,0,184,1,0,2,11,5,2,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
31903,47,3,0,694,1,0,2,11,5,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
31904,35,1,0,202,1,1,2,11,5,2,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
31905,31,3,0,414,1,0,2,11,5,2,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
31906,29,3,0,18254,0,0,2,11,5,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
31907,46,2,0,2603,1,1,2,11,5,3,277,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
31908,31,2,0,467,1,0,2,11,5,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
31909,45,2,0,744,1,0,2,11,5,2,347,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
31910,44,1,0,953,1,0,2,11,5,2,357,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
31911,42,2,0,83,1,1,2,11,5,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
31912,55,1,0,468,1,0,2,11,5,2,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
31913,39,3,0,763,1,0,2,11,5,7,300,2,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
31914,27,2,0,297,0,0,2,11,5,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
31915,29,2,0,309,1,0,2,11,5,3,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
31916,28,2,0,4054,1,0,2,11,5,2,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
31917,35,1,0,151,1,0,2,11,5,2,298,6,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
31918,31,2,0,2377,1,0,2,11,5,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
31919,37,2,0,133,1,0,2,11,5,2,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
31920,40,2,0,4136,1,0,2,11,5,3,173,5,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
31921,36,2,0,2409,1,1,1,11,5,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
31922,41,2,0,2067,1,0,2,11,5,4,325,4,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
31923,36,2,0,3064,1,0,1,11,5,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
31924,50,1,0,0,1,0,2,11,5,3,339,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
31925,47,2,0,3957,1,0,1,11,5,3,334,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
31926,50,3,0,50,1,0,2,11,5,5,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
31927,34,2,0,10,1,1,2,11,5,2,356,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
31928,56,2,0,141,1,0,2,11,5,2,370,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
31929,42,2,0,292,1,0,2,11,5,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
31930,37,2,0,3975,1,0,2,11,5,2,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
31931,41,2,0,1236,1,0,2,11,5,3,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
31932,32,3,0,473,1,0,2,11,5,2,361,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
31933,38,1,0,0,1,0,2,11,5,4,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
31934,56,2,0,279,1,0,2,11,5,2,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
31935,54,2,0,956,1,1,1,11,5,2,362,1,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31936,36,2,0,543,1,0,2,11,5,3,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
31937,26,3,0,249,1,0,2,11,5,2,371,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
31938,34,3,0,4714,1,1,2,11,5,2,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
31939,35,2,0,847,1,0,2,11,5,2,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
31940,31,2,0,1331,1,0,2,11,5,2,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31941,43,1,0,0,1,0,2,12,5,3,285,4,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
31942,46,2,0,124,1,1,2,12,5,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
31943,37,2,0,1415,1,0,2,12,5,2,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31944,29,3,0,0,1,0,2,12,5,2,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
31945,31,2,0,62,1,0,2,12,5,3,351,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
31946,47,2,0,600,1,1,2,12,5,8,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
31947,36,1,0,109,1,0,1,12,5,2,370,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
31948,27,2,0,235,1,0,2,12,5,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
31949,39,2,0,2040,1,0,2,12,5,6,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
31950,42,2,0,218,1,0,2,12,5,2,361,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
31951,40,2,0,16,1,0,1,12,5,12,347,5,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
31952,56,1,0,190,1,0,2,12,5,8,351,9,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
31953,35,3,0,739,1,0,1,12,5,7,172,4,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
31954,46,1,0,2313,1,0,2,12,5,2,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
31955,55,1,0,1649,1,0,2,12,5,3,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
31956,30,2,0,297,1,0,2,12,5,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
31957,41,1,0,362,1,0,2,12,5,3,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
31958,43,2,0,277,1,0,2,12,5,2,363,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
31959,59,2,0,0,1,0,2,12,5,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
31960,50,2,0,0,1,0,1,12,5,2,175,11,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
31961,59,3,0,146,1,0,2,12,5,3,365,6,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
31962,33,2,0,310,1,0,2,12,5,2,371,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
31963,54,1,0,0,1,0,2,12,5,4,341,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
31964,34,2,0,0,1,1,2,12,5,2,288,12,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
31965,41,3,0,4063,1,0,2,12,5,5,172,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
31966,39,2,0,0,1,0,2,12,5,7,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
31967,53,1,0,70,1,0,1,12,5,6,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
31968,58,2,0,502,1,0,2,12,5,2,370,3,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
31969,41,2,0,1734,1,0,2,12,5,2,343,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
31970,39,2,0,2783,1,0,2,12,5,2,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31971,30,2,0,0,1,0,2,12,5,3,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
31972,50,2,0,8648,0,0,2,12,5,3,176,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
31973,33,1,0,171,1,0,2,12,5,3,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
31974,54,2,0,87,1,0,2,12,5,8,350,9,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
31975,54,2,0,0,1,0,1,12,5,6,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
31976,60,2,0,5789,1,0,2,12,5,5,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
31977,40,2,0,768,1,0,2,12,5,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
31978,34,2,0,2,1,0,2,12,5,5,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
31979,34,3,0,156,1,0,2,12,5,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
31980,26,3,0,2182,1,0,2,12,5,1,292,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
31981,45,1,0,627,1,0,2,12,5,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
31982,27,2,0,541,1,0,2,12,5,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
31983,41,2,0,849,1,1,2,12,5,4,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
31984,43,3,0,591,1,0,2,12,5,4,277,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
31985,37,2,0,2364,1,0,2,12,5,4,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
31986,54,1,0,11686,1,1,2,12,5,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31987,41,1,0,164,1,0,2,12,5,4,330,11,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
31988,50,1,0,65,1,0,1,12,5,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
31989,46,2,0,98,1,1,2,12,5,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
31990,34,2,0,165,0,0,2,12,5,1,370,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
31991,46,2,0,1437,1,0,2,12,5,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31992,34,1,0,7279,1,0,2,12,5,1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
31993,34,2,0,479,1,0,2,12,5,1,350,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
31994,40,1,0,780,1,0,2,12,5,1,357,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
31995,37,3,0,1148,1,0,2,12,5,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
31996,41,1,0,254,1,0,2,12,5,1,309,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
31997,55,2,0,99,1,0,2,12,5,1,370,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
31998,43,1,0,238,1,1,2,12,5,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
31999,41,1,0,194,1,0,2,12,5,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
32000,60,2,0,860,1,0,2,12,5,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32001,48,2,0,561,1,0,2,12,5,1,358,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
32002,32,2,0,24,1,1,2,12,5,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
32003,43,3,0,703,1,0,2,12,5,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
32004,32,2,0,169,1,0,2,12,5,4,350,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
32005,37,2,0,1655,1,0,2,12,5,1,175,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
32006,39,2,0,223,1,1,2,12,5,2,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
32007,35,2,0,211,1,0,2,12,5,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
32008,32,3,0,146,1,0,2,12,5,1,361,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
32009,37,2,0,1109,1,0,2,12,5,1,354,5,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
32010,42,2,0,335,1,0,2,12,5,1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
32011,44,3,0,2696,1,1,2,12,5,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
32012,38,1,0,199,1,0,2,12,5,1,306,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
32013,55,1,0,2102,1,0,2,12,5,4,371,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
32014,37,1,0,0,1,0,2,12,5,1,344,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
